vorname,anzahl,geschlecht
Minh,2,m
Robyn,2,w
Mino,2,m
Romaissa,2,w
Mischa,2,m
Romina,2,w
Mitja,2,m
Rumeysa,2,w
Morten,2,m
Sabine,2,w
Moses,2,m
Sadiye,2,w
Muhammad,2,m
Safiya,2,w
Muharrem,2,m
Saliha,2,w
Musa,2,m
Salma,2,w
Musab,2,m
Sandy,2,w
Nahuel,2,m
Sarra,2,w
Nathaniel,2,m
Sarya,2,w
Navid,2,m
Sayra,2,w
Nelson,2,m
Selen,2,w
Nevio,2,m
Senada,2,w
Nikan,2,m
Serafine,2,w
Nikhil,2,m
Serra,2,w
Nikolaos,2,m
Sidney,2,w
Nikolay,2,m
Sienna,2,w
Nino,2,m
Sigrid,2,w
Nouri,2,m
Sila,2,w
Oktay,2,m
Sinda,2,w
Olaf,2,m
Sofi,2,w
Olivier,2,m
Sol,2,w
Orhan,2,m
Stephanie,2,w
Osayuki,2,m
Sude,2,w
oğlu,2,m
Sueda,2,w
Oğuz,2,m
Suna,2,w
Paolo,2,m
Svea,2,w
Parsa,2,m
Sümeyye,2,w
Paulo,2,m
Talisha,2,w
Pavlos,2,m
Tamina,2,w
Peer,2,m
Tanja,2,w
Pietro,2,m
Tarja,2,w
Pio,2,m
Tatjana,2,w
Quin,2,m
Theres,2,w
Raffael,2,m
Trinh,2,w
Raffaele,2,m
Tuba,2,w
Rainer,2,m
Vitalia,2,w
Ralf,2,m
Vittoria,2,w
Ramazan,2,m
Viviane,2,w
Ramiz,2,m
Waltraud,2,w
Ramón,2,m
Waris,2,w
Raphaël,2,m
Wilma,2,w
Raúl,2,m
Xenia,2,w
Riccardo,2,m
Yelda,2,w
Rocco,2,m
Ylvie,2,w
Rohan,2,m
Yoko,2,w
Rojhat,2,m
Zoi,2,w
Rolf,2,m
Ron,2,m
Rosario,2,m
Rouven,2,m
Rudi,2,m
Rune,2,m
Sabri,2,m
Salih,2,m
San,2,m
Schayan,2,m
Serafin,2,m
Shahin,2,m
Singh,2,m
Sıraç,2,m
Siyabend,2,m
Sky,2,m
Soner,2,m
Suleyman,2,m
Tamino,2,m
Tayyip,2,m
Teoman,2,m
Thammarat,2,m
Thierry,2,m
Thore,2,m
Tibor,2,m
Tillmann,2,m
Tilo,2,m
Timothy,2,m
Tito,2,m
Tolga,2,m
Tomasz,2,m
Tommy,2,m
Torben,2,m
Tunç,2,m
Vince,2,m
Vito,2,m
Volker,2,m
Walther,2,m
Werner,2,m
Wieland,2,m
William,2,m
Winfried,2,m
Wladimir,2,m
Wojciech,2,m
Xavi,2,m
Yad,2,m
Yasar,2,m
Yasir,2,m
Yonah,2,m
Yu,2,m
Zayd,2,m
Çınar,2,m
,1,w
Aabish,1,w
Aalya,1,w
Abdelsalam,1,w
Abena,1,w
Abieyuwa,1,w
Abigael,1,w
Abra,1,w
Abrar,1,w
Acelya,1,w
Achiaa,1,w
Adaora,1,w
Adara,1,w
Adelaida,1,w
Adena,1,w
Adila,1,w
Adisona,1,w
Adjeley,1,w
Adrijana,1,w
Adunja,1,w
Adviye,1,w
Adymovna,1,w
Adèle,1,w
Adéle,1,w
Affi,1,w
Afiana,1,w
Afsana,1,w
Agata,1,w
Aghasii,1,w
Aglaia,1,w
Agnese,1,w
Ahmed,1,w
Ahmedova,1,w
Ahunisa,1,w
Aicha,1,w
Aida,1,w
Ailiin,1,w
Ailin,1,w
Ailina,1,w
Aimée,1,w
Aine,1,w
Ainhoa-Rose,1,w
Aino,1,w
Aisha,1,w
Aissata,1,w
Aiza,1,w
Ajayi,1,w
Ajmane,1,w
Akkshitha,1,w
Akonnobea,1,w
Aksinieva,1,w
Alae,1,w
Abbas,1,m
Alana,1,w
Abdalkarim,1,m
Alara-Eda,1,w
Abdel,1,m
Alecia,1,w
Abdeljalil,1,m
Aleesha,1,w
Abdelmoumene,1,m
Alejandra,1,w
Abderrahman,1,m
Alejna,1,w
Abdeslam,1,m
Aleksandarova,1,w
Abdessalam,1,m
Alessya,1,w
Abdo,1,m
Alexander,1,w
Abdou,1,m
Alexia,1,w
Abdourahman,1,m
Ali,1,w
Abdulhadi,1,m
Alia,1,w
Abdulkadir,1,m
Alica,1,w
Abdulrahman,1,m
Alieva,1,w
Abdurrahman,1,m
Alijandra,1,w
Abdüllatif,1,m
Alin,1,w
Abid,1,m
Alina-Sofia,1,w
Abidin,1,m
Alinda,1,w
Aboubakar,1,m
Alissid,1,w
Abtin,1,m
Aliye,1,w
Acar,1,m
Aliza,1,w
Achilleas,1,m
Alizée,1,w
Adel,1,m
Almaida,1,w
Aden,1,m
Almedina,1,w
Adis,1,m
Aloisa,1,w
Admir,1,m
Alperen,1,w
Adomas,1,m
Alyona,1,w
Adrien,1,m
Amal,1,w
Aemilius,1,m
Amali,1,w
Afzaluddin,1,m
Amaya,1,w
Agan,1,m
Amber,1,w
Agelos,1,m
Amei,1,w
Agit,1,m
Ameli,1,w
Agui,1,m
Amelié,1,w
Agustin,1,m
Amelle,1,w
Ahamed,1,m
Amicoura,1,w
Ahyan,1,m
Amila,1,w
Aineias,1,m
Aminah,1,w
Aisosa,1,m
Aminata,1,w
Ajdin,1,m
Amitis,1,w
Akay,1,m
Amna,1,w
Akbar,1,m
Amoabeng,1,w
Akgün,1,m
Amália,1,w
Akif,1,m
Ana,1,w
Akin,1,m
Anabela,1,w
Akın,1,m
Anabell,1,w
Akinola,1,m
Anabelle,1,w
Aksel,1,m
Anahita,1,w
Aladar,1,m
Ananya,1,w
Alain,1,m
Anastasija-Gordana,1,w
Alberto,1,m
Anaya,1,w
Albian,1,m
Anaë,1,w
Aldin,1,m
Andreia,1,w
Aldon,1,m
Andreyevna,1,w
Aleksa,1,m
Andriana,1,w
Aleksander,1,m
Andriyivna,1,w
Aleksej,1,m
Anduena,1,w
Aleksi,1,m
Anela,1,w
Alem,1,m
Anette,1,w
Alen,1,m
Angel,1,w
Alesio,1,m
Anh,1,w
Alexej,1,m
Ani,1,w
Algan,1,m
Anila,1,w
Algasim,1,m
Anina,1,w
Alican,1,m
Aniska,1,w
Alim,1,m
Anja,1,w
Aliriza,1,m
Anjali,1,w
Aliyaan,1,m
Anmol,1,w
Allahverdi,1,m
Anna-Marleen,1,w
Allen,1,m
Anna-Sofie,1,w
Almedin,1,m
Anna-Sophie,1,w
Alois,1,m
Anna-Theresia,1,w
Alonson,1,m
Annalea,1,w
Aloys,1,m
Annalisa,1,w
Alpacino,1,m
Annamarie,1,w
Alptekin,1,m
Anne-Ly,1,w
Alvin,1,m
Anne-Marie,1,w
Alwaleed,1,m
Anousheh,1,w
Alwin,1,m
Antonie,1,w
Amadou,1,m
Antonietta,1,w
Amal,1,m
Aoife,1,w
Amalio,1,m
Aphrodite,1,w
Amane,1,m
Apollonia,1,w
Amari,1,m
Apostolia,1,w
Amarl,1,m
Aram,1,w
Amaru,1,m
Arezou,1,w
Amaya,1,m
Ariadne,1,w
Amed,1,m
Ariane,1,w
Amen,1,m
Aridj,1,w
Amer,1,m
Ariella,1,w
Ami,1,m
Arij,1,w
Amil,1,m
Arijana,1,w
Amine,1,m
Arilena,1,w
Amirhan,1,m
Arin,1,w
Amrullah,1,m
Arizona,1,w
Amyas,1,m
Arjin,1,w
Ananda,1,m
Armanda,1,w
Anatol,1,m
Artemovna,1,w
Anders,1,m
Artina,1,w
Andi,1,m
Aryahi,1,w
Andrei,1,m
Arzana,1,w
Andrej,1,m
Asal,1,w
Andrew,1,m
Asena,1,w
Andreyevic,1,m
Asenova,1,w
Andy,1,m
Asha,1,w
Anel,1,m
Asia,1,w
Aneliev,1,m
Asila,1,w
Anestis,1,m
Asina,1,w
Ange,1,m
Aslınur,1,w
Angelinov,1,m
Asma,1,w
Angelos,1,m
Asmae,1,w
Angus,1,m
Assil,1,w
Angélico,1,m
Athena,1,w
Anh,1,m
Augusta,1,w
Anik,1,m
Auguste,1,w
Anıl,1,m
Augustin,1,w
Anil,1,m
Aurélie,1,w
Anirudh,1,m
Avan,1,w
Anis,1,m
Avesta,1,w
Anna,1,m
Aviela,1,w
Annas,1,m
Avishan,1,w
Annu,1,m
Avleen,1,w
Anouk,1,m
Avsin,1,w
Anozie,1,m
Avşin,1,w
Anselm,1,m
Ayana,1,w
Ant,1,m
Aybüke,1,w
Ante,1,m
Aycan,1,w
Antonijo,1,m
Aydoluwa,1,w
Antonis,1,m
Aylis,1,w
Antony,1,m
Aylișa,1,w
Anush,1,m
Aylu,1,w
Aous-Jwad,1,m
Aynur,1,w
Apolló,1,m
Ayomide,1,w
Apostolos,1,m
Ayoub,1,w
Ara,1,m
Aysa,1,w
Aramis,1,m
Ayse,1,w
Arat,1,m
Aysel,1,w
Aray,1,m
Ayten,1,w
Araz,1,m
Ayu,1,w
Arbin,1,m
Ayşegül,1,w
Ardian,1,m
Ayşem,1,w
Ardit,1,m
Aze,1,w
Ardjun,1,m
Azranur,1,w
Areg,1,m
Azzurra,1,w
Arel,1,m
Açelya,1,w
Argon,1,m
Aïcha,1,w
Aria,1,m
Balım,1,w
Aribert,1,m
Balkiz,1,w
Ariel,1,m
Banyen,1,w
Arif,1,m
Barichat,1,w
Arijan,1,m
Batiana,1,w
Arijen,1,m
Bay,1,w
Arik,1,m
Bea,1,w
Arion,1,m
Beatrice,1,w
Arjun,1,m
Bedia,1,w
Arjuna,1,m
Bejna,1,w
Arkadius,1,m
Bela,1,w
Arkadiusz,1,m
Belanna,1,w
Armani,1,m
Bele,1,w
Arnaud,1,m
Belin,1,w
Arne-Michael,1,m
Belle,1,w
Arno,1,m
Belén,1,w
Arnold,1,m
Benedetta,1,w
Aro,1,m
Benedikta,1,w
Aros,1,m
Bente,1,w
Arsenyevič,1,m
Berekia,1,w
Artemovič,1,m
Beria,1,w
Artöm,1,m
Berina,1,w
Arvin,1,m
Berka,1,w
Arwin,1,m
Berna,1,w
Asaf,1,m
Bernadet,1,w
Asaria,1,m
Bernnyse,1,w
Asier,1,m
Besaka,1,w
Asim,1,m
Betsy,1,w
Aslan,1,m
Beverly,1,w
Atanasov,1,m
Beya,1,w
Atay-Tayga,1,m
Beyer,1,w
Ates,1,m
Bezawit,1,w
Ateş,1,m
Bianka,1,w
Athanasios,1,m
Bilent,1,w
Atila,1,m
Bilge,1,w
Aurelio,1,m
Bintou-Raby,1,w
Aurèle,1,m
Blanche,1,w
Avedis,1,m
Blanka,1,w
Avesta,1,m
Blessing,1,w
Ayden,1,m
Blue,1,w
Aydın,1,m
Bohyeba,1,w
Aydin,1,m
Bonwiwah,1,w
Ayele,1,m
Boshra,1,w
Ayet,1,m
Braxton,1,w
Ayite,1,m
Brianne,1,w
Aykan,1,m
Bridie,1,w
Ayobami,1,m
Bright,1,w
Azadin,1,m
Brigitte,1,w
Azat,1,m
Brisa,1,w
Badr,1,m
Brita,1,w
Bajwa,1,m
Bronka,1,w
Bakel,1,m
Bruna,1,w
Bakış,1,m
Brunhilde,1,w
Baldur,1,m
Buket,1,w
Balthazar,1,m
Bućković,1,w
Bandeh,1,m
Bärbel,1,w
Baptist,1,m
Büşra,1,w
Baptiste,1,m
Caia,1,w
Baran-Ali,1,m
Caitlín,1,w
Bariş,1,m
Camie,1,w
Barnaby,1,m
Camila,1,w
Barry,1,m
Camilla,1,w
Bartus,1,m
Camille,1,w
Barzan,1,m
Can,1,w
Basambuka,1,m
Candra,1,w
Basim,1,m
Candy,1,w
Batu-Emin,1,m
Cara,1,w
Başer,1,m
Carina,1,w
Beat,1,m
Carmelina,1,w
Beaumont,1,m
Cassandra,1,w
Bei-Chen,1,m
Catarina,1,w
Bejtus,1,m
Catelyn,1,w
Belya,1,m
Caterina,1,w
Ben-Kenobi,1,m
Catherina,1,w
Ben-Louis,1,m
Catherine,1,w
Ben-Luca,1,m
Cathleen,1,w
Ben-Lucas,1,m
Cathy-Melissa,1,w
Bena,1,m
Cato,1,w
Bendedikt,1,m
Caya,1,w
Bendikt,1,m
Cecilia,1,w
Bene,1,m
Celena,1,w
Benedek,1,m
Celia,1,w
Beniamin,1,m
Ceyla,1,w
Beniamino,1,m
Chae-Ah,1,w
Benito,1,m
Chahd,1,w
Benji,1,m
Chaima,1,w
Benn,1,m
Chanaya,1,w
Bennedikt,1,m
Chantal,1,w
Bennit,1,m
Chantale,1,w
Benny,1,m
Chanthida,1,w
Bente,1,m
Charlie,1,w
Berkan,1,m
Charlotte-Nina,1,w
Berkant,1,m
Charmaine,1,w
Bernhard,1,m
Charmine,1,w
Bernward,1,m
Chelsea,1,w
Bert,1,m
Chelsea-Charlyn,1,w
Berzan,1,m
Chen,1,w
Beyari,1,m
Ching-yee,1,w
Beytullah,1,m
Chinyere,1,w
Biaggio,1,m
Chiu,1,w
Biel,1,m
Chloë,1,w
Biko,1,m
Christa,1,w
Bilan,1,m
Christel,1,w
Bilegt,1,m
Christin-Isabell,1,w
Biljan,1,m
Christy,1,w
Blerim,1,m
Chrysoula,1,w
Boakye,1,m
Chuluo,1,w
Bogusław,1,m
Civana,1,w
Bohan,1,m
Claudette,1,w
Bojan,1,m
Cloe,1,w
Bolle,1,m
Conchita,1,w
Boris,1,m
Constantine,1,w
Borisovič,1,m
Contantia,1,w
Botond,1,m
Corentine,1,w
Brahim,1,m
Cori,1,w
Bram,1,m
Corinna,1,w
Breavecey,1,m
Cornelie,1,w
Broer,1,m
Cybelle,1,w
Bruce,1,m
Cynthia,1,w
Bryan,1,m
Cäcilia,1,w
Burkhard,1,m
Cécile,1,w
Buğra,1,m
Céline,1,w
Byron,1,m
Dafinova,1,w
Bénédict,1,m
Daisy,1,w
Caelan,1,m
Dajane,1,w
Caiden,1,m
Daliah,1,w
Cajus,1,m
Damilola,1,w
Callum,1,m
Danuta,1,w
Calogero,1,m
Dara-Elin,1,w
Calum,1,m
Darija,1,w
Can-Kamêr,1,m
Darina,1,w
Canel,1,m
Dayana,1,w
Caner,1,m
Deana,1,w
Cansın,1,m
Debora,1,w
Carlan,1,m
Deborah,1,w
Carlito,1,m
del,1,w
Caroline,1,m
Dela,1,w
Casey,1,m
Delaine,1,w
Caspar-Aurelius,1,m
Delal,1,w
Castiel,1,m
Delali,1,w
Cayden,1,m
Delilah,1,w
Cedrik,1,m
Deling,1,w
Cemalettin,1,m
Demien,1,w
Cemali,1,m
Denise,1,w
Cemil,1,m
Denyse,1,w
Cengizhan,1,m
Derya-Çağla,1,w
Cenk,1,m
Desdina,1,w
Cesar,1,m
Desire,1,w
Chad,1,m
Desirée,1,w
Chadrac,1,m
Devine,1,w
Chandré,1,m
Deyanova,1,w
Charalambos,1,m
Dhurata,1,w
Charalampos,1,m
Diaz,1,w
Charbel,1,m
Dietz,1,w
Charleen,1,m
Dilaila,1,w
Chayanon,1,m
Dilan,1,w
Che,1,m
Dilana,1,w
Chenyu,1,m
Dilayla,1,w
Chiebuka,1,m
Dilek,1,w
Chigozie,1,m
Dilrose,1,w
Christ,1,m
Dimitrinova,1,w
Christiano,1,m
Diren,1,w
Christof,1,m
Diya,1,w
Christophanis,1,m
Diyana,1,w
Christophe,1,m
Diyem,1,w
Chuba,1,m
Diệp,1,w
Cihangir,1,m
Djamila,1,w
Claas,1,m
Djamilla,1,w
Claus,1,m
Djeila,1,w
Clooney,1,m
Dluwanifemi,1,w
Clément,1,m
Dmytrivna,1,w
Colin-Szilard,1,m
Dominique,1,w
Collins,1,m
Donia,1,w
Constantinos,1,m
Donika,1,w
Cooper,1,m
Donisha,1,w
Corleone,1,m
Donna-Diana,1,w
Cornel,1,m
Dora,1,w
Cristian,1,m
Dorina,1,w
Cruz,1,m
Doris,1,w
Cumayi,1,m
Dorothee,1,w
Cédric,1,m
Douae,1,w
Cüneyt,1,m
Dounya,1,w
Da,1,m
Dua,1,w
Dachuas,1,m
Dudu,1,w
Daljeet,1,m
Dóra,1,w
Damijan,1,m
Döne,1,w
Damjan,1,m
Dünya,1,w
Dana,1,m
Ealasaid,1,w
Danial,1,m
Ebru,1,w
Danielo,1,m
Ecem,1,w
Danielov,1,m
Ecemnaz,1,w
Danko,1,m
Ecenur,1,w
Danny,1,m
Edessa,1,w
Dany,1,m
Eduarda,1,w
Danyel,1,m
Edyta,1,w
Darell,1,m
Eflin,1,w
Darijim,1,m
Efsun,1,w
Darijo,1,m
Eftelya,1,w
Darnell,1,m
Egzona,1,w
Darrell,1,m
Eileen,1,w
Darren,1,m
Elara,1,w
Daryan,1,m
Elayna,1,w
David-Costel,1,m
Eldar,1,w
David-Jones,1,m
Eldine,1,w
Davin,1,m
Elfin,1,w
Davino,1,m
Elfriede,1,w
Davis,1,m
Elhame,1,w
Davy,1,m
Elia,1,w
Dawit,1,m
Elida,1,w
Day,1,m
Eliesa,1,w
Dayo,1,m
Elifnaz,1,w
De,1,m
Elifnur,1,w
Deepan,1,m
Elinor,1,w
Dejan,1,m
Elis,1,w
Dejvid,1,m
Elisa-Sofia,1,w
Dela,1,m
Elisabetha,1,w
Delbrin,1,m
Elisar,1,w
Delil,1,m
Elisavet,1,w
Delong,1,m
Elisheva,1,w
Demian,1,m
Elissavet,1,w
Demjan,1,m
Eliz,1,w
Deni,1,m
Elizan,1,w
Denial,1,m
Elizaveta,1,w
Dennisov,1,m
Elke,1,w
Dereje,1,m
Ellie,1,w
Derek,1,m
Elmas,1,w
Derman,1,m
Elodie,1,w
Deron,1,m
Eluney,1,w
Dervis,1,m
Elvan,1,w
Dery,1,m
Elvin,1,w
Desire,1,m
Elvira,1,w
Destiny,1,m
Elycia,1,w
Devion,1,m
Elysia,1,w
Devrim,1,m
Elzem,1,w
Deyan,1,m
Elâ,1,w
Deylem,1,m
Elín,1,w
Deyyan,1,m
Ema,1,w
Dezheng,1,m
Emeli,1,w
Dhangsang,1,m
Emeliy,1,w
Diago,1,m
Emia,1,w
Diamantis,1,m
Emilee,1,w
Diart,1,m
Emili,1,w
Didier,1,m
Emilia-Marlen,1,w
Dieter,1,m
Emilia-Sophie,1,w
Dietrich,1,m
Emilova,1,w
Dieudonné,1,m
Emily-Luna,1,w
Dijan,1,m
Emma-Rosa,1,w
Dilan,1,m
Emmanuela,1,w
Dilaver,1,m
Emmelie,1,w
Dilcan,1,m
Emna,1,w
Dillan,1,m
Ena,1,w
Dilyan,1,m
Enam,1,w
Dima,1,m
Engelina,1,w
Dimitar,1,m
Engin,1,w
Dimitrios,1,m
Enija,1,w
Din,1,m
Enikő,1,w
Dine,1,m
Enisa,1,w
Dino,1,m
Enni,1,w
Dique,1,m
Eno,1,w
Diyae,1,m
Enuma,1,w
Django,1,m
Era,1,w
Djofta,1,m
Erada,1,w
Djordje,1,m
Erem,1,w
Djuany,1,m
Erika,1,w
Dmitrij,1,m
Erin,1,w
Domenick,1,m
Erina,1,w
Domingos,1,m
Ermana,1,w
Don,1,m
Ervanur,1,w
Dong-Min,1,m
Erza,1,w
Dongha,1,m
Esen,1,w
Doron,1,m
Eshaal,1,w
Doruk,1,m
Eshaal-Noor,1,w
Doğukan,1,m
Eslia,1,w
Dren,1,m
Eslin,1,w
Drin,1,m
Esmagül,1,w
Driton,1,m
Estela,1,w
Duhan,1,m
Estellé,1,w
Dursun,1,m
Ester,1,w
Dylan,1,m
Estha,1,w
Désiré,1,m
Estrella,1,w
Eason,1,m
Etti,1,w
Ebrahima,1,m
Eugenie,1,w
Ebu,1,m
Eugénie,1,w
Ebube,1,m
Evangeline,1,w
Ebubekir,1,m
Eve,1,w
Echnaton,1,m
Evgenia,1,w
Eckhard,1,m
Evgenija,1,w
Eddine,1,m
Evin,1,w
Edgar,1,m
Evita,1,w
Edin,1,m
Evmorphia,1,w
Edip,1,m
Evrim,1,w
Edmund,1,m
Ewa,1,w
Eduardo,1,m
Ewaen,1,w
Edvin,1,m
Excellent,1,w
Edwin,1,m
Exiane,1,w
Efekan,1,m
Eyan,1,w
Efraim,1,m
Ezgi,1,w
Eftan,1,m
Faber,1,w
Ekin,1,m
Fabian,1,w
Ekrem,1,m
Fabienne-Denize,1,w
Elai,1,m
Fabiola,1,w
Eleasar,1,m
Fabiya,1,w
Eleni,1,m
Fan,1,w
Eleonardo,1,m
Fanta,1,w
Elex,1,m
Farah,1,w
Eli-James,1,m
Fareed,1,w
Eliano-Milo,1,m
Fareeha,1,w
Elias-Malik,1,m
Farida,1,w
Eliaz,1,m
Farina,1,w
Elie,1,m
Fata,1,w
Elio,1,m
Fathima,1,w
Elis,1,m
Fatiha,1,w
Eliyas,1,m
Fatita,1,w
Elmalek,1,m
Fatmanur,1,w
Elmedin,1,m
Fatou,1,w
Elmin,1,m
Fawzia,1,w
Elochukwu,1,m
Fay,1,w
Elog,1,m
Faye,1,w
Elohim-Antionet,1,m
Fayroz,1,w
Elouan,1,m
Federica,1,w
Eluan,1,m
Fee,1,w
Elvin,1,m
Felie,1,w
Elvis,1,m
Felina,1,w
Elwin,1,m
Feliza,1,w
Elyan,1,m
Felizita,1,w
Elyes,1,m
Feray,1,w
Emanuil,1,m
Ferdinande,1,w
Emilias,1,m
Feriha,1,w
Emilion,1,m
Fetia,1,w
Emirkayra,1,m
Feya,1,w
Emma,1,m
Feye,1,w
Emmett,1,m
Fia,1,w
Emrys-Adriano,1,m
Filip,1,w
Enbiya,1,m
Filiz,1,w
Endercan,1,m
Filor,1,w
Endres,1,m
Finnja,1,w
Engelbert,1,m
Finya,1,w
Enhè,1,m
Firdevs,1,w
Enias,1,m
Fjolla,1,w
Enis,1,m
Flavia,1,w
Enrique,1,m
Florentina,1,w
Enver,1,m
Floria,1,w
Ephraim,1,m
Florie,1,w
Erdal,1,m
Florina,1,w
Erdi,1,m
Florine,1,w
Erdinc,1,m
Florjana,1,w
Erdoan,1,m
Franca,1,w
Erian,1,m
Frances,1,w
Erion,1,m
Francesca-Emilia,1,w
Erkan,1,m
Franky,1,w
Erlis,1,m
Freja,1,w
Ermias,1,m
Freya-Maria,1,w
Ermin,1,m
Friederika,1,w
Ernad,1,m
Fé,1,w
Ernesto,1,m
Félicie,1,w
Ernst-Harald,1,m
Fürchtegott,1,w
Ersan,1,m
Gaja,1,w
Ersen,1,m
Gala,1,w
Ertan,1,m
Gale,1,w
Ertugrul,1,m
Galina,1,w
Ertuğrul,1,m
Geertje,1,w
Erwann,1,m
Genesis,1,w
Esad,1,m
Gengomoi,1,w
Esat,1,m
Genia,1,w
Eslam,1,m
Georgina,1,w
Esra,1,m
Gerti,1,w
Etienne,1,m
Gesa,1,w
Etineosa,1,m
Gesine,1,w
Ewald,1,m
Giana,1,w
Eyup,1,m
Gigi,1,w
Eyyub,1,m
Girmaye,1,w
Eyyüp,1,m
Gisa,1,w
Ezechimere,1,m
Giselle,1,w
Ezziel,1,m
Giselle-Joyce,1,w
Fabianus,1,m
Giuseppa,1,w
Fabijan,1,m
Gjyle,1,w
Fadel,1,m
Glenna,1,w
Fadil,1,m
Glory,1,w
Fahed,1,m
Golda,1,w
Faisal,1,m
Gottfrieda,1,w
Falih,1,m
Grana,1,w
Falko,1,m
Grazia,1,w
Farhang,1,m
Graziella,1,w
Farin,1,m
Greatness,1,w
Farrell,1,m
Grezia,1,w
Fatjon,1,m
Gurnidh,1,w
Fayaaz,1,m
Gurseerat,1,w
Federico,1,m
Gvanca,1,w
Fedi,1,m
Gyunay,1,w
Fehmi,1,m
Gyurgieva,1,w
Felian,1,m
Gökçe,1,w
Felizian,1,m
Gönül,1,w
Ferat,1,m
Gözde,1,w
Ferenc,1,m
Gülar,1,w
Ferenz,1,m
Güler,1,w
Ferhad,1,m
Gülizar,1,w
Fidel,1,m
Gülnur,1,w
Fidelio,1,m
Gülsüm,1,w
Fidelius,1,m
Gültijana,1,w
Filemon,1,m
Habiba,1,w
Filiz,1,m
Hadicha,1,w
Fill,1,m
Hadija,1,w
Fin,1,m
Hager,1,w
Finn-Luca,1,m
Haijan,1,w
Fionn,1,m
Hailun,1,w
Firat,1,m
Hamid,1,w
Flemming,1,m
Hamna,1,w
Florentin,1,m
Hamza,1,w
Flori,1,m
Hanh,1,w
Florijan,1,m
Hania,1,w
Florim,1,m
Hanife,1,w
Flyn,1,m
Hanım,1,w
Flynn,1,m
Hanneli,1,w
Fouad,1,m
Happy,1,w
Francis,1,m
Haset,1,w
Franciszek,1,m
Hasret,1,w
Franklie,1,m
Haticesu,1,w
Franzis,1,m
Hatun,1,w
François,1,m
Haura,1,w
Freddi,1,m
Havîn,1,w
Freddie,1,m
Hayat,1,w
Frei,1,m
Hayley,1,w
Friedel,1,m
Haylie,1,w
Frieder,1,m
Hayriye,1,w
Friederich,1,m
Hazbije,1,w
Frigyes,1,m
Hazel,1,w
Friso,1,m
Hedda,1,w
Fryderyk,1,m
Heinke,1,w
Frédéric,1,m
Helan,1,w
Furgan,1,m
Helga,1,w
Fynn-Louis,1,m
Helmine,1,w
Fynn-Noel,1,m
Helvin,1,w
Fynn-Tayler,1,m
Heléne,1,w
Fábio,1,m
Henna,1,w
Félicien,1,m
Henny,1,w
Gabrielowitsch,1,m
Henrike,1,w
Gabrijel,1,m
Hidaya,1,w
Gabryel,1,m
Hikmah,1,w
Gael,1,m
Hildegard,1,w
Garfield,1,m
Honya,1,w
Garrett,1,m
Hope,1,w
Gaspar,1,m
Houda,1,w
Gaëtan,1,m
Houde,1,w
Gedeon,1,m
Huisu,1,w
Gellért,1,m
Hulda,1,w
Gennaro,1,m
Héloïse,1,w
Georgi,1,m
Hüdanur,1,w
Gerik,1,m
Hümeyra,1,w
Germain,1,m
Iane,1,w
Gerome,1,m
Iazmina,1,w
Giamilio,1,m
Ida-Marie,1,w
Gian,1,m
Idaye,1,w
Gian-Carlo,1,m
İdil,1,w
Gian-Luca,1,m
Igorevna,1,w
Gilmour,1,m
Ijeoma,1,w
Gioacchino,1,m
İkra,1,w
Giorgi,1,m
Ikrapreet,1,w
Giray,1,m
İla,1,w
Girsch,1,m
Ilahda,1,w
Gisbert,1,m
Ilana-Theodora,1,w
Gitano,1,m
Ilaria,1,w
Givara,1,m
Ilary,1,w
Gjerggj,1,m
İlay,1,w
Gjin,1,m
Ilay,1,w
Gleb,1,m
İlaya,1,w
Godfried,1,m
Ildikó,1,w
Godo,1,m
Ileana,1,w
Goni,1,m
Ilenia,1,w
Gonzalo,1,m
Ilesanmi,1,w
Goran,1,m
Iley,1,w
Gottfried,1,m
Ilvy,1,w
Graham,1,m
Ilyana,1,w
Granth,1,m
Iman,1,w
Gregorius,1,m
Imara,1,w
Gregory,1,m
Inge,1,w
Greta,1,m
Ingeborg,1,w
Guerau,1,m
Inja,1,w
Guerino,1,m
Inken,1,w
Guo,1,m
Insun,1,w
Gustavo,1,m
İpek,1,w
Gérard,1,m
İrem,1,w
Gökhan,1,m
Irena,1,w
Göktuğ,1,m
Irene,1,w
Güngör,1,m
Ireoluwa,1,w
Günter,1,m
Irina,1,w
Güven,1,m
Irmgard,1,w
Habeeb,1,m
Isabela,1,w
Habib,1,m
Isadora,1,w
Hadis,1,m
Islam,1,w
Haider,1,m
Ismeta,1,w
Hakan,1,m
Ismini,1,w
Haktan,1,m
Isra,1,w
Hamad,1,m
İsra,1,w
Hammi,1,m
Israa,1,w
Han,1,m
Itaf,1,w
Hannibal,1,m
Itua,1,w
Hao,1,m
Ivana,1,w
Hardy,1,m
Ivaylova,1,w
Harnoor,1,m
Ivie,1,w
Haroon,1,m
Ivonne,1,w
Harri,1,m
Iyabode,1,w
Haydar,1,m
Izabel,1,w
Hayder,1,m
Izabela,1,w
Hedi,1,m
Izabella,1,w
Heiko,1,m
İzel,1,w
Heini,1,m
İzem,1,w
Heja,1,m
Izzie,1,w
Helal,1,m
Işik,1,w
Helge,1,m
Işıl,1,w
Heng,1,m
Ișıl,1,w
Henk,1,m
Jaan,1,w
Henric,1,m
Jael,1,w
Henryk,1,m
Jaelle,1,w
Herrmann,1,m
Jahne,1,w
Hevalcan,1,m
Jamalia,1,w
