vorname,anzahl,geschlecht
Leilani,2,w
Krasimirov,2,m
Leonarda,2,w
Kristian,2,m
Leonore,2,w
Krzysztof,2,m
Leora,2,w
Kuno,2,m
Leticia,2,w
Laszlo,2,m
Leya,2,w
Lawand,2,m
Lianne,2,w
Leano,2,m
Lieselotte,2,w
Leevi,2,m
Lillian,2,w
Lehat,2,m
Lillie,2,w
Lemar,2,m
Lilo,2,w
Lenn,2,m
Lin,2,w
Lenni,2,m
Line,2,w
Leonhard,2,m
Linea,2,w
Levy,2,m
Lioba,2,w
Lewin,2,m
Lira,2,w
Loic,2,m
Lisann,2,w
Lothar,2,m
Lisbeth,2,w
Loui,2,m
Liyana,2,w
Lounes,2,m
Ljiljana,2,w
Lovis,2,m
Loki,2,w
Loïc,2,m
Lora,2,w
Luciano,2,m
Lore,2,w
Lucius,2,m
Loredana,2,w
Lui,2,m
Lori,2,w
Luigi,2,m
Luca,2,w
Luk,2,m
Lucrezia,2,w
Léon,2,m
Lucía,2,w
Maikel,2,m
Mae,2,w
Mailo,2,m
Mafalda,2,w
Mamady,2,m
Magalie,2,w
Marcus,2,m
Maia,2,w
Marie,2,m
Mandy,2,w
Mariusz,2,m
Maram,2,w
Mason,2,m
Margret,2,w
Mateusz,2,m
Marie-Sophie,2,w
Matheo,2,m
Marine,2,w
Matthis,2,m
Marita,2,w
Maxime,2,m
Mariyanova,2,w
Maximillian,2,m
Masal,2,w
Maximo,2,m
Mavi,2,w
Maël,2,m
Maxima,2,w
Mehdi,2,m
Mayssa,2,w
Merdan,2,m
Medea,2,w
Micah,2,m
Meena,2,w
Michail,2,m
Melanie,2,w
Michele,2,m
Meliha,2,w
Milad,2,m
Melin,2,w
Milas,2,m
Melodie,2,w
Milian,2,m
Mercedes,2,w
Minh,2,m
Meta,2,w
Mirco,2,m
Meylin,2,w
Miron,2,m
Mia-Sophie,2,w
Mo,2,m
Milina,2,w
Morten,2,m
Mine,2,w
Mousa,2,m
Mirha,2,w
Muhamed,2,m
Nahla,2,w
Muris,2,m
Najla,2,w
Musab,2,m
Nala,2,w
Naoki,2,m
Nana,2,w
Nikita,2,m
Nas,2,w
Nino,2,m
Nea,2,w
Nolan,2,m
Nelli,2,w
Noor,2,m
Nepheli,2,w
Norbert,2,m
Neva,2,w
Noyan,2,m
Nia,2,w
Okan,2,m
Nicola,2,w
Oltion,2,m
Nikita,2,w
Orhan,2,m
Nikola,2,w
Ozan,2,m
Nilay,2,w
Pavlos,2,m
Nola,2,w
Peer,2,m
Nour,2,w
Phileas,2,m
Nova,2,w
Phillip,2,m
Noëlle,2,w
Pierre,2,m
Nura,2,w
Pit,2,m
Palina,2,w
Pusat,2,m
Paola,2,w
Quentin,2,m
Paulin,2,w
Quinn,2,m
Pelin,2,w
Ralph,2,m
Penelope,2,w
Raman,2,m
Perla,2,w
Raoul,2,m
Pheline,2,w
Raphaël,2,m
Philippa,2,w
Raul,2,m
Phoebe,2,w
Rayyan,2,m
Polly,2,w
Reinhold,2,m
Praise,2,w
Resul,2,m
Rahela,2,w
Reto,2,m
Ramona,2,w
Reyan,2,m
Rea,2,w
Reza,2,m
Regina,2,w
Rico,2,m
Ria,2,w
Rio,2,m
Rieke,2,w
Roger,2,m
Rital,2,w
Roméo,2,m
Ronya,2,w
Ron,2,m
Rosalia,2,w
Ronas,2,m
Rozerin,2,w
Rune,2,m
Rümeysa,2,w
Sahand,2,m
Sabrina,2,w
Salah,2,m
Saime,2,w
Sali,2,m
Saliha,2,w
Salim,2,m
Salsabil,2,w
Samet,2,m
Sarya,2,w
Sammy,2,m
Sashova,2,w
Sanjay,2,m
Scarlett,2,w
Sarp,2,m
Sema,2,w
Sarwar,2,m
Serena,2,w
Sascha,2,m
Sevdalinova,2,w
Scott,2,m
Sham,2,w
Semin,2,m
Sharon,2,w
Serhat,2,m
Shirin,2,w
Serkan,2,m
Sidelya,2,w
Severino,2,m
Silla,2,w
Seymen,2,m
Simone,2,w
Shawn,2,m
Sofija,2,w
Shayan,2,m
Sol,2,w
Sidney,2,m
Sonia,2,w
Soner,2,m
Sonja,2,w
Soufian,2,m
Sophie-Marie,2,w
Taylan,2,m
Sorina,2,w
Teo,2,m
Stefania,2,w
Teoman,2,m
Stephanie,2,w
Tevfik,2,m
Sudenaz,2,w
Thorben,2,m
Sumaya,2,w
Tilman,2,m
Suna,2,w
Tilo,2,m
Susan,2,w
Timothy,2,m
Svea,2,w
Timuçin,2,m
Svenja,2,w
Tolga,2,m
Swantje,2,w
Torben,2,m
Sylvia,2,w
Torsten,2,m
Sümeyye,2,w
Tunahan,2,m
Talina,2,w
Viggo,2,m
Taliya,2,w
Vince,2,m
Tanja,2,w
Vladimir,2,m
Tassnim,2,w
Will,2,m
Tiana,2,w
Wojciech,2,m
Vicky,2,w
Wolf,2,m
Virginia,2,w
Yago,2,m
Vittoria,2,w
Yakup,2,m
Vivienne,2,w
Yaman,2,m
Wafaa,2,w
Yann,2,m
Xenia,2,w
Yilmaz,2,m
Yagmur,2,w
Yves,2,m
Yasemin,2,w
Zacharias,2,m
Yasmina,2,w
Zafer,2,m
Yi,2,w
Zakariya,2,m
Yüsra,2,w
Zeravan,2,m
Zuzanna,2,w
Zeyd,2,m
Şeyma,2,w
Şahin,2,m
,1,w
,1,m
Aahana,1,w
Aalbin,1,m
Aaliyah-Jasmina,1,w
Aarav,1,m
Aaliyha,1,w
Aariz,1,m
Aaya,1,w
Aarne,1,m
Aba,1,w
Aaro,1,m
Abbygale,1,w
Aaron-Benedict,1,m
Abdulkhalq,1,w
Aaros,1,m
Abdulrahman,1,w
Abai,1,m
Abeba,1,w
Abas,1,m
Abigael,1,w
Abd,1,m
Abigail,1,w
Abdallah,1,m
Abigia,1,w
Abdelhak,1,m
Abir,1,w
Abdelouahed,1,m
Acelia,1,w
Abdo,1,m
Adalet,1,w
Abdulkerim,1,m
Adel,1,w
Abdulla,1,m
Adelheid,1,w
Abdulmalik,1,m
Adenike,1,w
Abdulrahman,1,m
Adina,1,w
Abdurahman,1,m
Adişah,1,w
Abdülhamid,1,m
Adjoa,1,w
Abenezer,1,m
Aduiana,1,w
Abidin,1,m
Aenna,1,w
Abjan,1,m
Aerin,1,w
Abram,1,m
Aether,1,w
Abubakar,1,m
Afnen,1,w
Abyan,1,m
Afra,1,w
Achil,1,m
Agata,1,w
Achill,1,m
Agnetha,1,w
Achilleas,1,m
Agnieszka,1,w
Achmedin,1,m
Agona,1,w
Achyutha,1,m
Agorou,1,w
ad-Din,1,m
Agostino,1,w
Adamantios,1,m
Aid,1,w
Adamov,1,m
Aida,1,w
Adel,1,m
Aimi,1,w
Adis,1,m
Aimliss,1,w
Adison,1,m
Aina,1,w
Adnan,1,m
Ainhoa,1,w
Advaith,1,m
Ainoha,1,w
Adymovič,1,m
Aisa,1,w
Aenne,1,m
Aischa,1,w
Afan,1,m
Aischat,1,w
Aharon,1,m
Ajana,1,w
Aidan,1,m
Ajlina,1,w
Aidel,1,m
Ajna,1,w
Aisosa,1,m
Ajsa,1,w
Ajan,1,m
Akida,1,w
Ajdin,1,m
Akiko,1,w
Ajibola,1,m
Akorè,1,w
Ajlan,1,m
Akouélé,1,w
Ajmad,1,m
Alaa,1,w
Akam,1,m
Alaida,1,w
Akın,1,m
Alaika,1,w
Ako,1,m
Alana,1,w
Akouété,1,m
Alaya,1,w
Alaattin,1,m
Alayah,1,w
Alain,1,m
Alayna,1,w
Alaric,1,m
Alberta,1,w
Alasdair,1,m
Aleena,1,w
Alassane,1,m
Alejandra,1,w
Alban,1,m
Alejna,1,w
Alberto,1,m
Aleksandrova,1,w
Albin,1,m
Alema,1,w
Aleandro,1,m
Alenda,1,w
Alejo,1,m
Alera,1,w
Alek,1,m
Alexandra-Elena,1,w
Aleks,1,m
Alexandrovna,1,w
Aleksandr,1,m
Aleynar,1,w
Aleksey,1,m
Alfonsina,1,w
Alesio,1,m
Alia,1,w
Alex-Aras,1,m
Aliah-Sophie,1,w
Alexandar,1,m
Aliana,1,w
Alexander-Damian,1,m
Alievna,1,w
Alexandri,1,m
Alima,1,w
Alfons,1,m
Alinda,1,w
Alfonso,1,m
Aline,1,w
Alhalim,1,m
Alisia,1,w
Alim,1,m
Alison,1,w
Alin,1,m
Alisya,1,w
Alisan,1,m
Aliz,1,w
Alishan,1,m
Alize,1,w
Alkan,1,m
Alizée,1,w
Almedin,1,m
Almedina,1,w
Almin,1,m
Almıla,1,w
Alon,1,m
Almila,1,w
Alonso,1,m
Alysha,1,w
Alpacino,1,m
Alyssa,1,w
Alper,1,m
Amalia-Sophie,1,w
Alpha,1,m
Amalie,1,w
Alptekin,1,m
Amaliya,1,w
Altay,1,m
Amaryllis,1,w
Aly,1,m
Amatullah,1,w
Amad,1,m
Amela,1,w
Aman,1,m
Amelié,1,w
Amara,1,m
Amella,1,w
Amedeo,1,m
Amely,1,w
Amel,1,m
Ameni,1,w
Amil,1,m
Amenze,1,w
Amois,1,m
Amila,1,w
Amos,1,m
Amily,1,w
Amras,1,m
Amine,1,w
Amrit,1,m
Amirdaa,1,w
Amritjai,1,m
Amma,1,w
Amun,1,m
Ammun,1,w
Anastasios,1,m
Amne,1,w
Anatar,1,m
Amrei,1,w
Anatole,1,m
Amylia,1,w
Anatoli,1,m
Anabell,1,w
Andi,1,m
Anabelle,1,w
Andreev,1,m
Anahit,1,w
Andreja,1,m
Anahita,1,w
Andres,1,m
Anastasija,1,w
Andrey,1,m
Anastazija,1,w
Andrius,1,m
Anaya,1,w
Andrè,1,m
Andia,1,w
Anel,1,m
Andrada-Dalia,1,w
Aneliev,1,m
Andrea,1,w
Anev,1,m
Andreia,1,w
Angel,1,m
Andriana,1,w
Angelos,1,m
Andrée,1,w
Anil,1,m
Anduena,1,w
Anir,1,m
Anelieva,1,w
Ankov,1,m
Anessa,1,w
Anouar,1,m
Aneta,1,w
Ansar,1,m
Angelica,1,w
Anselm,1,m
Angelova,1,w
Ansgar,1,m
Anh,1,w
Antero,1,m
Anhar,1,w
Antoine,1,m
Ani,1,w
Apollo,1,m
Aniana,1,w
Aptievič,1,m
Aniela,1,w
Aqeel,1,m
Anila,1,w
Aran,1,m
Animser,1,w
Araz,1,m
Anira,1,w
Arben,1,m
Anjali,1,w
Archibald,1,m
Anju,1,w
Ardijan,1,m
Anjuli,1,w
Arek,1,m
Ankunda,1,w
Argeş,1,m
Ann,1,w
Ari,1,m
Ann-Nike,1,w
Aric,1,m
Anna-Joline,1,w
Arieoghosa,1,m
Anna-Karina,1,w
Arijan,1,m
Anna-Lotte,1,w
Arik,1,m
Anna-Maria,1,w
Ario,1,m
Anna-Milla,1,w
Aris,1,m
Annaline,1,w
Arkadiusz,1,m
Annalisa,1,w
Arlyn,1,m
Annalise,1,w
Armani,1,m
Annasofia,1,w
Armağan,1,m
Anneke,1,w
Armindo,1,m
Annelene,1,w
Arnav,1,m
Anneli,1,w
Arndt,1,m
Anneliese,1,w
Arona,1,m
Annelotte,1,w
Arpit,1,m
Annemie,1,w
Arshad,1,m
Anniana,1,w
Arslan,1,m
Annikki,1,w
Arturo,1,m
Annna,1,w
Arved,1,m
Annukka,1,w
Arvid,1,m
Anora,1,w
Arya,1,m
Anousha,1,w
Aryan,1,m
Antje,1,w
Arîn,1,m
Antonina,1,w
Asaf,1,m
Antonius,1,w
Ashkin,1,m
Antwi,1,w
Asker,1,m
Anuka,1,w
Atabey,1,m
Anush,1,w
Atakan,1,m
Anya,1,w
Atanasov,1,m
Apollina,1,w
Atef,1,m
Apple,1,w
Athanasios,1,m
April,1,w
Athos,1,m
Aranka,1,w
Atréju,1,m
Ardiana,1,w
Atticus,1,m
Aren,1,w
Attila,1,m
Areti,1,w
Atylla,1,m
Ariane,1,w
Augustinus,1,m
Arielle,1,w
Auni,1,m
Arilena,1,w
Auras,1,m
Arisha,1,w
Aurelian,1,m
Arissa,1,w
Auricio,1,m
Aristéa,1,w
Aurin,1,m
Arlet,1,w
Aurèle,1,m
Artemisia,1,w
Avdej,1,m
Artina,1,w
Avery,1,m
Aruba,1,w
Avin,1,m
Asare,1,w
Awer,1,m
Asenova,1,w
Awirajh,1,m
Ashira,1,w
Axl,1,m
Asia,1,w
Ayaz,1,m
Asija,1,w
Ayden,1,m
Asma,1,w
Ayech,1,m
Asme,1,w
Ayité,1,m
Asra,1,w
Ayodele,1,m
Assal,1,w
Ayron,1,m
Assia,1,w
Azadçan,1,m
Assiah,1,w
Azar,1,m
Assil,1,w
Azeem,1,m
Assma,1,w
Azim,1,m
Asta,1,w
Azrail,1,m
Astrid,1,w
Aşır,1,m
Atanasova,1,w
Babakar,1,m
Athena,1,w
Bak,1,m
Atim,1,w
Bane,1,m
Atrisa,1,w
Bao-Vinh,1,m
Augusta,1,w
Baptista,1,m
Augustine,1,w
Bardia,1,m
Aune,1,w
Barış,1,m
Aurita,1,w
Barney,1,m
Aurona,1,w
Bartholomäus,1,m
Aurélia,1,w
Bartlomiej,1,m
Aurélie,1,w
Basir,1,m
Ava-Lioba-Antonia,1,w
Bastian-Luca,1,m
Avani,1,w
Batucan,1,m
Avelina,1,w
Bawer,1,m
Avery,1,w
Bayezid,1,m
Avienna,1,w
Bayram,1,m
Avina,1,w
Baz,1,m
Avita,1,w
Bechir,1,m
Awa,1,w
Bedi,1,m
Axinja,1,w
Bedirhan-Yiğit,1,m
Aya,1,w
Behram,1,m
Ayat,1,w
Belmin,1,m
Aybüke,1,w
Beltrán,1,m
Aydan,1,w
Belén,1,m
Ayet,1,w
Ben-Jenja,1,m
Aygül,1,w
Ben-Luca,1,m
Ayisha,1,w
Benas,1,m
Aylina,1,w
Bendix,1,m
Ayllin,1,w
Bene,1,m
Aymara,1,w
Beniamin,1,m
Ayperi,1,w
Benian,1,m
Ayse,1,w
Benne,1,m
Aysel,1,w
Benoa,1,m
Aysima,1,w
Bente,1,m
Ayten,1,w
Bentley,1,m
Ayza,1,w
Beo,1,m
Ayşegül,1,w
Bera,1,m
Ayşenur,1,w
Beraat,1,m
Aziza,1,w
Beran,1,m
Babette,1,w
Berendt,1,m
Baby,1,w
Berkan,1,m
Bade,1,w
Berke,1,m
Bahnam,1,w
Berkem,1,m
Bahtovarovna,1,w
Berlioz,1,m
Banu,1,w
Bernard,1,m
Baraa,1,w
Bernhart,1,m
Baria,1,w
Berslan,1,m
Barin,1,w
Besjan,1,m
Bassma,1,w
Beytullah,1,m
Bayan,1,w
Bijan,1,m
Beate,1,w
Bilge,1,m
Beatris,1,w
Bilgehan,1,m
Bedia,1,w
Bin,1,m
Bejna,1,w
Birhat,1,m
Bekrica,1,w
Birkan,1,m
Belachew,1,w
Biyan,1,m
Belchinova,1,w
Björn,1,m
Belgin,1,w
Blaže,1,m
Belinay,1,w
Bleron,1,m
Belqis,1,w
Bode,1,m
Benedetta,1,w
Bodo,1,m
Benedicta,1,w
Boieru,1,m
Benedikt,1,w
Boluwatife,1,m
Bensu,1,w
Bono,1,m
Bera,1,w
Bora,1,m
Berina,1,w
Boris,1,m
Berivan,1,w
Borislavov,1,m
Berlina,1,w
Borys,1,m
Bernadett,1,w
Bosse,1,m
Bernadette,1,w
Botan,1,m
Berta,1,w
Brayhan,1,m
Bessé,1,w
Brean,1,m
Bethel,1,w
Breogan,1,m
Betsie,1,w
Brian,1,m
Betty,1,w
Brier,1,m
Betul,1,w
Brihat,1,m
Betül,1,w
Bryan,1,m
Beulah,1,w
Bulut,1,m
Beyla,1,w
Burkard,1,m
Beyrutova,1,w
Buron,1,m
Bianka,1,w
Bünyamin,1,m
Bigi,1,w
Bảo,1,m
Bilay,1,w
Cafer,1,m
Bilge,1,w
Caillen,1,m
Billa,1,w
Cains,1,m
Binderiya,1,w
Caio,1,m
Binevs,1,w
Caius,1,m
Binta,1,w
Calum,1,m
Birgit,1,w
Calvin,1,m
Birte,1,w
Camiel,1,m
Bleona,1,w
Can-Alim,1,m
Blessed,1,w
Can-Nedžat,1,m
Bleta,1,w
Cangazi,1,m
Bo,1,w
Canmerdan,1,m
Bojana,1,w
Carles,1,m
Boschra,1,w
Carlito,1,m
Bowen,1,w
Carmelo,1,m
Brienne,1,w
Carmine,1,m
Bright,1,w
Carol,1,m
Brigitte,1,w
Cassian,1,m
Briseide,1,w
Cayden,1,m
Brittany,1,w
Cedric,1,m
Burçak,1,w
Celal,1,m
Büsra,1,w
Cemil,1,m
Ca,1,w
Cenk-Malik,1,m
Caecilia,1,w
Cesare,1,m
Caitlyn,1,w
Chad,1,m
Calima,1,w
Chadi,1,m
Camara,1,w
Channing,1,m
Can,1,w
Chantal,1,m
Candace,1,w
Chapman,1,m
Cansın,1,w
Chen,1,m
Cari,1,w
Cherubin,1,m
Carina,1,w
Chibuzor,1,m
Casia,1,w
Chidera,1,m
Cassia,1,w
Chiharu,1,m
Catarina,1,w
Chika,1,m
Cathrine,1,w
Chima,1,m
Cathálea,1,w
Chimela,1,m
Caysie,1,w
Christiano,1,m
Celeste,1,w
Christijaan,1,m
Celina-Marie,1,w
Chubby,1,m
Cemille,1,w
Chun,1,m
Cena,1,w
Churchil,1,m
Ceren,1,w
Cihan,1,m
Ceyhana,1,w
Cihangir,1,m
Ceylan,1,w
Cinar,1,m
Chakline,1,w
Claas,1,m
Chanaya,1,w
Claude,1,m
Chancellyse,1,w
Claudio,1,m
Charleen,1,w
Claudius,1,m
Charlin,1,w
Clinton,1,m
Charline,1,w
Clément,1,m
Charlotta-Felicia,1,w
Cole,1,m
Chartlotte,1,w
Collin,1,m
Chayelle,1,w
Colm,1,m
Chayma,1,w
Colonius,1,m
Chaymae,1,w
Conner,1,m
Chelsea,1,w
Connor,1,m
Chengling,1,w
Constantijn,1,m
Cherie,1,w
Constantin-Fabian,1,m
Cheryn,1,w
Corben,1,m
Cheyma,1,w
Cornelis,1,m
Chiara-Marie,1,w
Covenant,1,m
Chiemela,1,w
Covy,1,m
Chikaodi,1,w
Criag,1,m
Chloe,1,w
Cuma,1,m
Chorouk,1,w
Cyrus,1,m
Chrisa,1,w
Céphanam,1,m
Christa,1,w
Cüneyd,1,m
Christelle,1,w
Daivik,1,m
Christiana,1,w
Dali,1,m
Ci,1,w
Damiano,1,m
Cicek,1,w
Damijan,1,m
Cileide,1,w
Damon,1,m
Clarissa,1,w
Danailov,1,m
Clarisse,1,w
Dang,1,m
Clementina,1,w
Daniel-Baysangur,1,m
Cora,1,w
Danijal,1,m
Corina,1,w
Danjel,1,m
Corinna,1,w
Darius,1,m
Coumba,1,w
Dariusz,1,m
Cyara,1,w
Darlind,1,m
Cyntia,1,w
Darnell,1,m
Cäcilie,1,w
Darrel,1,m
Céline,1,w
Daryan,1,m
Dagmar,1,w
Daud,1,m
Dahlia,1,w
Davi,1,m
Daiana,1,w
Davian,1,m
Dajana,1,w
Davit,1,m
Daliah,1,w
Davor,1,m
Damaris,1,w
Dawid,1,m
Damla,1,w
Dawino,1,m
Daniella,1,w
Dawud,1,m
Danielle,1,w
Dayan,1,m
Danuta,1,w
Daymien,1,m
Danya,1,w
Dayo,1,m
Daria-Maria,1,w
Dean-Castiel,1,m
Darina,1,w
Degnan,1,m
Darlin,1,w
Demedj-Jelani,1,m
Darya,1,w
Demir,1,m
Debora,1,w
Den,1,m
Dejana,1,w
Denny,1,m
Deljin,1,w
Derick,1,m
Delsa,1,w
Derui,1,m
Delya,1,w
Devid,1,m
Demir,1,w
Devrim,1,m
Denisha,1,w
Dewran,1,m
Despina,1,w
Dhruv-Nikhil,1,m
Deva,1,w
Dias,1,m
Devi,1,w
Dietmar,1,m
Devova,1,w
Dietrich,1,m
Dhaniya,1,w
Diinesh,1,m
Diaa,1,w
Dilan,1,m
Didem,1,w
Dilgasch,1,m
Diellëza,1,w
Dilschad,1,m
Dilan,1,w
Dilshad,1,m
Dilayla,1,w
Dilvan,1,m
Dilvin,1,w
Dimitri,1,m
Dimitra,1,w
Dimitrios,1,m
Diola,1,w
Diogo,1,m
Diya,1,w
Diyako,1,m
Djamila,1,w
Diyen,1,m
Djeneba,1,w
Djaha,1,m
Djinane,1,w
Djamil,1,m
Doa,1,w
Djarno,1,m
Dominica,1,w
Djena,1,m
Donatella,1,w
Djessy,1,m
Dorota,1,w
Djiba,1,m
Dorothee,1,w
Djoe,1,m
Dorothy,1,w
Djordje,1,m
Dounia,1,w
Dlbir,1,m
Doğanaz,1,w
Domenick,1,m
Drita,1,w
Domenico,1,m
Dunia,1,w
Dominion,1,m
Duygu,1,w
Donijet,1,m
Dzhengiz,1,w
Dorotheus,1,m
Débora,1,w
Doruk,1,m
Dünya,1,w
Doğukan,1,m
Dženeta,1,w
Dragan,1,m
Eardley,1,w
Drilon,1,m
Ebah,1,w
Driton,1,m
Ebru,1,w
Duccio,1,m
Ebtissam,1,w
Ducel,1,m
Ebubechukwu,1,w
Duncan,1,m
Edel,1,w
Durim,1,m
Eflin,1,w
Dustin,1,m
Efsa,1,w
Dux,1,m
Eftelya,1,w
Dwayne,1,m
Ekaterini,1,w
Dzhengiz,1,m
Ekesuomoh,1,w
Dêrsım,1,m
Ekin,1,w
Dženan,1,m
Elaina-Ann,1,w
Eamon,1,m
Elasu,1,w
Ebenezer-Steve,1,m
Elda,1,w
Ebo,1,m
Eldana,1,w
Ebosetale,1,m
Elea,1,w
Ebrar,1,m
Elem,1,w
Ebube,1,m
Elen,1,w
Edat,1,m
Elenoir,1,w
Eddie,1,m
Elenore,1,w
Eddine,1,m
Elenova,1,w
Ede,1,m
Elenya,1,w
Eden,1,m
Eleonor,1,w
Edim,1,m
Eleyna,1,w
Edmond,1,m
Elias,1,w
Edonis,1,m
Eliese,1,w
Edouard,1,m
Elife,1,w
Eduardovič,1,m
Elijona,1,w
Edvin,1,m
Elilta,1,w
Edvon,1,m
Elima,1,w
Edwardt,1,m
Eline,1,w
Efehan,1,m
Eliona,1,w
Efkan,1,m
Eliora,1,w
Efrem,1,m
Elisabeta,1,w
Eftim,1,m
Elisanne,1,w
Eftychios,1,m
Elisá,1,w
Egbert,1,m
Elita,1,w
Egemen,1,m
Eliya,1,w
Egor,1,m
Eliz,1,w
Egzon,1,m
Elizabeta,1,w
Eik,1,m
Elizabetha,1,w
Eike,1,m
Elizabetova,1,w
Eilas,1,m
Elizaveta,1,w
Einar,1,m
Elmas,1,w
Ejiro,1,m
Elodie,1,w
Ekin,1,m
Elvin,1,w
Elay,1,m
Elyesa,1,w
Eldar,1,m
Elyon,1,w
Eldi,1,m
Elyssa,1,w
Elie,1,m
Elá,1,w
Eliel,1,m
Emaly,1,w
Elija,1,m
Emanuelle,1,w
Elijan,1,m
Emel,1,w
Eliott,1,m
Emelie-Julia,1,w
Eliyahu,1,m
Emely-Mia,1,w
Eliyo,1,m
Emeni,1,w
Elizabetov,1,m
Emila,1,w
Elián,1,m
Emilia-Jolien,1,w
Eljan,1,m
Emilia-Lilli,1,w
Eljon,1,m
Emiliy,1,w
Elliot,1,m
Emilova,1,w
Elliott,1,m
Emilya,1,w
Elmidin,1,m
Emina,1,w
Elohime,1,m
Emma-Catharina,1,w
Eloy,1,m
Emma-Maria,1,w
Eloïc,1,m
Emma-Sofie,1,w
Elvin,1,m
Emma-Sophie,1,w
Elvir,1,m
Emmanuelle,1,w
Elías,1,m
Emrin-Dua,1,w
Emad,1,m
Emy,1,w
Emanuel-David,1,m
Enalis,1,w
Emike,1,m
Eni,1,w
Emil-Maximilian,1,m
Enia,1,w
Emilias,1,m
Enora,1,w
Emilien,1,m
Enya,1,w
Emircan,1,m
Eowyn,1,w
Emirömer,1,m
Ephrata,1,w
Emmanuell,1,m
Erdwine,1,w
Eméric,1,m
Erfan,1,w
Enda,1,m
Eriana,1,w
Endrit,1,m
Erina,1,w
Ensâr,1,m
Erisa,1,w
Enzo,1,m
Ermina,1,w
Erasmus,1,m
Ernestine,1,w
Eray,1,m
Ese,1,w
Ercan,1,m
Eske,1,w
Erdem,1,m
Estefania,1,w
Erdogan,1,m
Estela,1,w
Erfan,1,m
Estella,1,w
Erhard,1,m
Esthel,1,w
Erion,1,m
Eugenia,1,w
Erisioja,1,m
Evanthia,1,w
Ermin,1,m
Evelin,1,w
Ermir,1,m
Evie,1,w
Ernesto,1,m
Evin,1,w
Erol,1,m
Evrim,1,w
Eron,1,m
Evîn,1,w
Errol,1,m
Ewa,1,w
Ervio,1,m
Eya,1,w
Esad,1,m
Ezana,1,w
Escario,1,m
Ezginur,1,w
Eshanth,1,m
Ezo,1,w
Esko,1,m
Fabien,1,w
Espoire,1,m
Fabiola,1,w
Esteban,1,m
Fadime,1,w
Etem,1,m
Faheemah,1,w
Ethan,1,m
Faith,1,w
Ethem,1,m
Falak,1,w
Ethiosa,1,m
Famke,1,w
Etienne,1,m
Fanny,1,w
Etinosa,1,m
Fanta,1,w
Evangelos,1,m
Faridat,1,w
Evvel,1,m
Fati,1,w
Ewan,1,m
Fatıma,1,w
Eyad,1,m
Fatimatüz,1,w
Eyrunosase,1,m
Fatjona,1,w
Eyup,1,m
Fatmagül,1,w
Eyvas,1,m
Fatmanur,1,w
Eyyub,1,m
Fatoumata,1,w
Eyyup,1,m
Fay,1,w
Eyyüb,1,m
Faye,1,w
Eyüp-Liam,1,m
Fayza,1,w
Ezra,1,m
Fazilet,1,w
Fabrice,1,m
Fee,1,w
Fabricio,1,m
Feenja,1,w
Fadi,1,m
Felia,1,w
Fahri,1,m
Felicitas-Elisabeth,1,w
Faik,1,m
Felipa,1,w
Faizan,1,m
Felizia,1,w
Falc,1,m
Felizitas,1,w
Falk,1,m
Felícia,1,w
Fang,1,m
Fernanda,1,w
Fardin,1,m
Fijona,1,w
Farin,1,m
Filippa-Lou,1,w
Farouk,1,m
Filomena,1,w
Faruk,1,m
Fina,1,w
Fashola,1,m
Finia,1,w
Felix-Jakob,1,m
Finnja,1,w
Fenrir,1,m
Firdes,1,w
Ferdinando,1,m
Fjolla,1,w
Ferdy,1,m
Flavia,1,w
Feridun,1,m
Flona,1,w
Ferrero,1,m
Flore,1,w
Ferris,1,m
Florentina,1,w
Fetija,1,m
Floriane,1,w
Fidel,1,m
Florine,1,w
Fietje,1,m
Flôrentine,1,w
Filo,1,m
Frankincense,1,w
Finian,1,m
Frede,1,w
Finjas,1,m
Frederieke,1,w
Finnian,1,m
Frederike,1,w
Finnick,1,m
Frida-Lielle,1,w
Fionn,1,m
Friederike-Sophie,1,w
Fiorentino,1,m
Frigga,1,w
Firas,1,m
Gangkar,1,w
Fjonn,1,m
Geeti,1,w
Flavio,1,m
Gemma,1,w
Florens,1,m
Geneviève,1,w
Floyd,1,m
Genny,1,w
Fo-Kossi,1,m
Genoveva,1,w
Formosa,1,m
Gerdi,1,w
Francesko,1,m
Giang,1,w
Francis,1,m
Gila,1,w
Franco,1,m
Gina,1,w
François,1,m
Giorgia-Giulia,1,w
Freddie,1,m
Giovanna,1,w
Frederico,1,m
Gisele,1,w
Frey,1,m
Giulietta,1,w
Frieder,1,m
Glennis,1,w
Fuad,1,m
Glory,1,w
Fuat,1,m
Golde,1,w
Gabriele,1,m
Gudrun,1,w
Gabrijel,1,m
Gurleen,1,w
Gabriyel,1,m
Gwendolen,1,w
Galip,1,m
Gyunaydan,1,w
Gandolfo,1,m
Gyurgieva,1,w
Gaudenz,1,m
Gökçe,1,w
Gayiiya,1,m
Gökçen,1,w
Gedeon,1,m
Gönül,1,w
Genaro,1,m
Gülbeyaz,1,w
Georgi,1,m
Gülcan,1,w
Georgievich,1,m
Güldehan,1,w
Gerald,1,m
Gülistan,1,w
Gerard,1,m
Gülsen-Nur,1,w
Gholam,1,m
Gülsey,1,w
Giacomo,1,m
Gülsima,1,w
Gian,1,m
Güner,1,w
Gian-Luca,1,m
Ha-Na,1,w
Gianluca,1,m
Hacer,1,w
Giano,1,m
Hadar,1,w
Gilad,1,m
Hadjer,1,w
