vorname,anzahl,geschlecht
Jabari,1,m
Jerusha,1,w
Jackson,1,m
Jessi,1,w
Jaco,1,m
Jian,1,w
Jadiel,1,m
Jill,1,w
Jadon,1,m
Jilly,1,w
Jaiyuvraj,1,m
Jinjiao,1,w
Jamain,1,m
Jiyana,1,w
Jamaine,1,m
Joan,1,w
Jamaldin,1,m
Joana-Jordan,1,w
Jamie-Joel,1,m
Joanna,1,w
Jamie-Noah,1,m
Joelina,1,w
Jamil,1,m
Joelle,1,w
Jamilio,1,m
Joke,1,w
Jamino,1,m
Jole,1,w
Jan-Erik,1,m
Joleen,1,w
Jan-Hendrik,1,m
Jolene,1,w
Jan-Luca,1,m
Jolin,1,w
Jan-Lucas,1,m
Joly,1,w
Jan-Ole,1,m
Jones,1,w
Jan-Willem,1,m
Joona,1,w
Janik,1,m
Jordan,1,w
Janni,1,m
Jordana-Jolie,1,w
Janning,1,m
Josalie,1,w
Jano,1,m
Josefa,1,w
Jared,1,m
Josefina,1,w
Jarell,1,m
Josepha,1,w
Jari,1,m
Josephin,1,w
Jarle,1,m
Josie,1,w
Jascha,1,m
Josée,1,w
Jasin,1,m
Jouline,1,w
Jasman,1,m
Julianne,1,w
Jasnour,1,m
Julienne,1,w
Jaspal,1,m
Juliette,1,w
Jasspreet,1,m
Julija,1,w
Jaswin,1,m
Julin,1,w
Javis,1,m
Julissa,1,w
Jaw,1,m
Julyetta,1,w
Jay,1,m
Junalie,1,w
Jaymie-Tyren,1,m
Juneir,1,w
Jayson,1,m
Junis,1,w
Jayson-Brooklyn,1,m
Juslyne,1,w
Jayven,1,m
Justice,1,w
Jazan,1,m
Justina,1,w
Jazib,1,m
Justine,1,w
Jean-Claude,1,m
Justus,1,w
Jean-Pierre,1,m
Juvan,1,w
Jemain,1,m
Jördis,1,w
Jenke,1,m
Jülide,1,w
Jens,1,m
Kadii,1,w
Jenthe,1,m
Kaija,1,w
Jeremias,1,m
Kainat,1,w
Jeremie,1,m
Kaja,1,w
Jermain,1,m
Kajsa,1,w
Jerome-Tiziano,1,m
Kamila,1,w
Jeromé,1,m
Kanama,1,w
Jeronimo,1,m
Kani,1,w
Jerzy,1,m
Kanya,1,w
Jesaja,1,m
Kaouthar,1,w
Jesko,1,m
Kapinga,1,w
Jesus,1,m
Karin,1,w
Jetjon,1,m
Karline,1,w
Jheshwhinth,1,m
Karolin,1,w
Ji,1,m
Karwan,1,w
Jia,1,m
Katherina,1,w
Jihad,1,m
Katherine,1,w
Jimmy,1,m
Kathinka,1,w
Jin-Ho,1,m
Kathleen,1,w
Jinxu,1,m
Katrin,1,w
Jiyan,1,m
Katrina,1,w
Joanes,1,m
Katya,1,w
Joaquim,1,m
Kawin,1,w
Joben,1,m
Kaya,1,w
Jochem,1,m
Kaylyn,1,w
Joel-Dominik,1,m
Kayra,1,w
Johanna,1,m
Kayssa,1,w
John-David,1,m
Keanna,1,w
John-Luca,1,m
Kebegneng,1,w
Joko,1,m
Kendra,1,w
Jon-Luca,1,m
Kenza,1,w
Jona-Mika,1,m
Kenzie,1,w
Jonas-Eliah,1,m
Kerstin,1,w
Jonatan,1,m
Keyla,1,w
Jordy,1,m
Khadidja,1,w
Jores,1,m
Khairunisa,1,w
Jorgo,1,m
Khan,1,w
Jorin,1,m
Khanssae,1,w
Jos,1,m
Khánh,1,w
Josch,1,m
Kiana,1,w
Jose,1,m
Kimbaley,1,w
Josh,1,m
Kimi,1,w
Joshuah,1,m
Kiran,1,w
Josiah,1,m
Kiraz,1,w
Josias,1,m
Kiyana,1,w
Josip,1,m
Kiyara,1,w
Joss,1,m
Klara-Karolina,1,w
Josse,1,m
Klara-Maria,1,w
Josue,1,m
Klekleli,1,w
José,1,m
Klio,1,w
Jousia,1,m
Kore,1,w
Joy,1,m
Krasimirova,1,w
Joâo,1,m
Krystyna,1,w
João,1,m
Ksenia,1,w
Joél,1,m
Ksenija,1,w
Joél-Niklas,1,m
Kula,1,w
Joël,1,m
Kumru,1,w
Juan,1,m
Kutte,1,w
Juanito,1,m
Kuzey,1,w
Juhan,1,m
Kyana-Jade,1,w
Juko,1,m
Kyara,1,w
Jul,1,m
kyzy,1,w
Julij,1,m
La-Vonn,1,w
Julio,1,m
Laeticia,1,w
Juma,1,m
Laia,1,w
Juming,1,m
Laika,1,w
Junius,1,m
Laini,1,w
Juno,1,m
Lamiya,1,w
Jupiter,1,m
Lane,1,w
Jura,1,m
Lanek,1,w
Jurek,1,m
Laney,1,w
Jussi,1,m
Lano,1,w
Justinian,1,m
Laribell,1,w
Jérôme,1,m
Larin,1,w
Jón,1,m
Latinova,1,w
Jörn,1,m
Latisha,1,w
Jürgen,1,m
Laurena,1,w
Kaamel,1,m
Laurine,1,w
Kacper,1,m
Lavida,1,w
Kadri,1,m
Lavina,1,w
Kafur,1,m
Lavinia,1,w
Kaien,1,m
Laya,1,w
Kajetan,1,m
Layal,1,w
Kalani,1,m
Layan,1,w
Kaleb,1,m
Layleen,1,w
Kalevi,1,m
Lea-Joleen,1,w
Kamambuko,1,m
Lea-Maria,1,w
Kamer,1,m
Lea-Sofie,1,w
Karam,1,m
Leandra,1,w
Karanja,1,m
Lee,1,w
Karewa,1,m
Leeann,1,w
Kariuki,1,m
Leia,1,w
Karlheinz,1,m
Leila,1,w
Karlsson,1,m
Leilani,1,w
Kassim,1,m
Lejla,1,w
Kaya,1,m
Lela-Sophie,1,w
Kayl,1,m
Lema,1,w
Kağan,1,m
Lena-Joanna,1,w
Keimpe,1,m
Lena-Lyan,1,w
Keita,1,m
Lenke,1,w
Kemalettin,1,m
Leokadia,1,w
Kemo,1,m
Leoni,1,w
Kenai,1,m
Leonie-Maria,1,w
Kendrick,1,m
Leonita,1,w
Kenji,1,m
Leonora,1,w
Kennedy,1,m
Leticia,1,w
Kenneth,1,m
Leyana,1,w
Keno,1,m
Leyli,1,w
Kenta,1,m
Li,1,w
Keoki,1,m
Lia-Julie,1,w
Keshav,1,m
Lia-Marie,1,w
Keyan,1,m
Liana-Estelle,1,w
Keykubat,1,m
Liane,1,w
Khaled,1,m
Libet,1,w
Khalil,1,m
Lidya,1,w
Khan,1,m
Lien,1,w
Khang,1,m
Liena,1,w
Khoder,1,m
Liesa,1,w
Khudeda,1,m
Lieselotte,1,w
Kiaan,1,m
Lieve,1,w
Kiamarz,1,m
Ligita,1,w
Kian-Elias,1,m
Lila,1,w
Kian-Kaan,1,m
Lili,1,w
Kijan,1,m
Lilla,1,w
Kim,1,m
Lillan,1,w
Kimon,1,m
Lillith,1,w
Kingston,1,m
Lilo,1,w
Kiran,1,m
Lilu,1,w
Kıraç,1,m
Lilyah,1,w
Kirian,1,m
Linah,1,w
Kirill,1,m
Linanur,1,w
Kiry,1,m
Linda-Celie,1,w
Kisila,1,m
Linette,1,w
Kito,1,m
Linh,1,w
Kıvanç,1,m
Lisann,1,w
Koami,1,m
Lise,1,w
Kodjo,1,m
Liska,1,w
Koffi,1,m
Lita,1,w
Konstantinos-Mikail,1,m
Liva,1,w
Kristijan,1,m
Livane,1,w
Kuba,1,m
Livbertyn,1,w
Kubilay,1,m
Liviana,1,w
Kurzer,1,m
Livie,1,w
Kwabena,1,m
Livija,1,w
Kwesi,1,m
Lıya,1,w
Kyllian,1,m
Liyana,1,w
Lamar,1,m
Liz,1,w
Lamin,1,m
Loana,1,w
Laris,1,m
Loane,1,w
Larsson,1,m
Loba,1,w
Lauend,1,m
Lois,1,w
Lauko,1,m
Lora,1,w
Laurence,1,m
Lorca,1,w
Laurens,1,m
Loredana,1,w
Laurentius,1,m
Lorelai,1,w
Lauri,1,m
Loreley,1,w
Laurice,1,m
Lorelie,1,w
Lavand,1,m
Loriana,1,w
Lavin,1,m
Lorisima,1,w
Lawrence,1,m
Louane,1,w
Leam,1,m
Louis,1,w
Leandros,1,m
Louise-Anita,1,w
Lebrecht,1,m
Louissa,1,w
Lee,1,m
Loujain,1,w
Lejonard,1,m
Loujeyn,1,w
Lekinyekea,1,m
Loulou,1,w
Lenard,1,m
Louna-Lou,1,w
Lendje,1,m
Lousia,1,w
Lennert,1,m
Lovi,1,w
Lenni,1,m
Lu,1,w
Lennius,1,m
Luce,1,w
Lenno,1,m
Luci,1,w
Lenny-Louis,1,m
Luciana,1,w
Leon-Malcolm,1,m
Lucienne,1,w
Leon-Manuel,1,m
Lucija,1,w
Leonardt,1,m
Lucja,1,w
Leone,1,m
Luis,1,w
Leonel,1,m
Lujayn,1,w
Leonid,1,m
Luna-Maria,1,w
Leroy,1,m
Luyando,1,w
Lester,1,m
Luz,1,w
Levander,1,m
Lydie,1,w
Levent,1,m
Lysanne,1,w
Levis,1,m
Lyska,1,w
Lewe,1,m
Lê,1,w
Leónidas,1,m
Mabel,1,w
Li,1,m
MacCallum,1,w
Libondo,1,m
Madad,1,w
Lieven,1,m
Madalena,1,w
Lilian,1,m
Madhavi,1,w
Lin,1,m
Madina,1,w
Liridon,1,m
Maditha,1,w
Lisandro,1,m
Madlen,1,w
Livio,1,m
Madonna,1,w
Loran,1,m
Mae,1,w
Lorent,1,m
Magali,1,w
Lorenzo,1,m
Magalie,1,w
Lorenzo-Emis,1,m
Magdi,1,w
Lothar,1,m
Mahin,1,w
Loïc,1,m
Mahtissa,1,w
Luca-Finn,1,m
Maia,1,w
Lucian,1,m
Maide,1,w
Lucio,1,m
Maike,1,w
Luebo,1,m
Mailyn,1,w
Lugh,1,m
Maira,1,w
Luik,1,m
Mairi,1,w
Luiz,1,m
Mairin,1,w
Luke-Elias,1,m
Mairuvi,1,w
Lukian,1,m
Maisa,1,w
Luuk,1,m
Maite,1,w
Luzio,1,m
Maje,1,w
Lyon,1,m
Makbule-Tuana,1,w
Lyubkov,1,m
Makena,1,w
Léonard,1,m
Mala,1,w
Lüder,1,m
Malaïka,1,w
Lütfi,1,m
Maleen,1,w
Maarten,1,m
Malek,1,w
Mado,1,m
Malele,1,w
Madox,1,m
Malen,1,w
Mael,1,m
Malene,1,w
Mahdi,1,m
Maliah,1,w
Maheen,1,m
Maliana,1,w
Mahoni,1,m
Malien,1,w
Maikel,1,m
Malika,1,w
Majus,1,m
Malina,1,w
Makin,1,m
Malinka,1,w
Malik-Chebel,1,m
Malou,1,w
Manassé,1,m
Malu,1,w
Mangano,1,m
Malwine,1,w
Manrico,1,m
Mamoudou,1,w
Marc-André,1,m
Man,1,w
Marc-Anton,1,m
Manal,1,w
Marc-Maurice,1,m
Manar,1,w
Marcello,1,m
Mandana,1,w
Marcelo,1,m
Manely,1,w
Marcio,1,m
Manouk,1,w
Marek,1,m
Marah,1,w
Marell,1,m
Marah-Josephine,1,w
Marinus,1,m
Maral,1,w
Mario-Stijn,1,m
Maraya,1,w
Marios,1,m
Marcelina,1,w
Maris,1,m
Marceline,1,w
Marlin,1,m
Mareen,1,w
Maron,1,m
Maren,1,w
Marques,1,m
Maresa,1,w
Marshall,1,m
Margret,1,w
Maru,1,m
Margrietje,1,w
Marvel,1,m
Marguerite,1,w
Marwan,1,m
Mariam,1,w
Marwin,1,m
Marie-Luise,1,w
Marzellus,1,m
Marie-Sophie,1,w
Maschal,1,m
Mariela,1,w
Masis,1,m
Mariele,1,w
Massimiliano,1,m
Marietta,1,w
Matei,1,m
Mariko,1,w
Matheus,1,m
Marilou,1,w
Mathijs,1,m
Mariluna,1,w
Mathuran,1,m
Maritschoi,1,w
Matin,1,m
Marjam,1,w
Matiz,1,m
Marjan,1,w
Mato,1,m
Marley,1,w
Matt,1,m
Marlina,1,w
Matteo-Miqueas,1,m
Marnie,1,w
Matthes,1,m
Martine,1,w
Matthis,1,m
Marwah,1,w
Matthäus,1,m
Mathea,1,w
Matts,1,m
Maura,1,w
Matwej,1,m
Mavi,1,w
Matze,1,m
Mavisu,1,w
Mauritz,1,m
Maxie,1,w
Maximilan,1,m
Maxime,1,w
Maximillian,1,m
Maximilia,1,w
Maximovič,1,m
Maya-Celine,1,w
Maximus,1,m
Mayara,1,w
Maxwell,1,m
Mayleen,1,w
Maynard,1,m
Maylin,1,w
Mayrbek,1,m
Maéva,1,w
Maysam,1,m
Maïwenn,1,w
Mbo,1,m
Meena,1,w
Medih,1,m
Megan,1,w
Meikel,1,m
Meggy,1,w
Meir,1,m
Mehlibar,1,w
Melik,1,m
Meike,1,w
Memis,1,m
Mekka,1,w
Menachem,1,m
Meklit,1,w
Meo,1,m
Melael,1,w
Mericano,1,m
Melania,1,w
Merih,1,m
Meliha,1,w
Meris,1,m
Melina-Selina,1,w
Merlin,1,m
Melinda-Denise,1,w
Mertcan,1,m
Melissa-Summer,1,w
Merwan,1,m
Melitta,1,w
Mhammed,1,m
Meliya,1,w
Mian,1,m
Meme,1,w
Mic,1,m
Meral,1,w
Michail,1,m
Mercan,1,w
Michaël,1,m
Mercy,1,w
Mihail,1,m
Meret,1,w
Mihailov,1,m
Meriem,1,w
Mihaly,1,m
Merit,1,w
Mihca-Can,1,m
Merjem,1,w
Mikael,1,m
Merjema,1,w
Mikke,1,m
Merrit,1,w
Mikkel,1,m
Meryam,1,w
Miko,1,m
Meva,1,w
Mikosch-Alexander,1,m
Meyra,1,w
Milad,1,m
Meyra-Nur,1,w
Milano,1,m
Meza,1,w
Miliano,1,m
Mia-Felice,1,w
Milosz,1,m
Mia-Madeleine,1,w
Miloš,1,m
Mia-Marie,1,w
Min,1,m
Miar,1,w
Ming-Zhe,1,m
Michaela,1,w
Minh,1,m
Michela,1,w
Minkov,1,m
Michèle,1,w
Mirco,1,m
Mie,1,w
Mirko,1,m
Miena,1,w
Mirlan,1,m
Mihdiye,1,w
Mohsen,1,m
Mika,1,w
Mokhtar,1,m
Milah,1,w
Momonosuke,1,m
Milda,1,w
Monir,1,m
Milina,1,w
Moreira,1,m
Milva,1,w
Moreno,1,m
Mimirosa,1,w
Moris,1,m
Minay,1,w
Mortaza,1,m
Ming,1,w
Morten,1,m
Minke,1,w
Mortimer,1,m
Minna,1,w
Mory,1,m
Minu,1,w
Mosaab,1,m
Miou,1,w
Moshe,1,m
Miradie,1,w
Mostafa,1,m
Miranda,1,w
Mouhamed,1,m
Miraç,1,w
Muaz,1,m
Mirea,1,w
Mudjadjo,1,m
Mirjana,1,w
Muhaammad,1,m
Mirza,1,w
Muhamet,1,m
Mitkova,1,w
Muharem,1,m
Mizgin,1,w
Muhittin,1,m
Mmesomachi,1,w
Muhiz,1,m
Mohsin,1,w
Mukeba,1,m
Monalisa,1,w
Munanga,1,m
Monserra,1,w
Muniu,1,m
Morena,1,w
Musab,1,m
Motunrayo,1,w
Márton,1,m
Moya,1,w
Máximo,1,m
Mpoyi,1,w
Mîran,1,m
Muhiba,1,w
Müjdat,1,m
Muthoni,1,w
Nabih,1,m
Mya,1,w
Nabil,1,m
Myla,1,w
Nail,1,m
Myriam,1,w
Naip,1,m
Màiri,1,w
Nana,1,m
Máia,1,w
Nando,1,m
Münise,1,w
Nanosch,1,m
Nadhira,1,w
Naoki,1,m
Nadia,1,w
Nash,1,m
Nadin,1,w
Nassan,1,m
Nadine,1,w
Nassar,1,m
Naftali,1,w
Natan,1,m
Nahal-Mona,1,w
Nathaniel,1,m
Nahide,1,w
Naveed,1,m
Naima,1,w
Navid,1,m
Najiri,1,w
Nayab,1,m
Nalah,1,w
Naël,1,m
Nalia,1,w
Nedim,1,m
Nalin,1,w
Neel,1,m
Namijana,1,w
Nehmy,1,m
Nana,1,w
Neil,1,m
Nancy,1,w
Nelio,1,m
Nani,1,w
Nelu,1,m
Nanténin,1,w
Nemo,1,m
Nara,1,w
Nepomuk,1,m
Nas,1,w
Nesat,1,m
Nashipai,1,w
Nezar,1,m
Nastassja,1,w
Ngouh,1,m
Nastja,1,w
Nguyen,1,m
Natalie,1,w
Niall,1,m
Natascha,1,w
Nicolaas,1,m
Nathalie,1,w
Nicolae,1,m
Natia,1,w
Nicolaie,1,m
Naya,1,w
Nicoló,1,m
Nayeli,1,w
Niedo,1,m
Nayemi,1,w
Niel,1,m
Nazar,1,w
Niels,1,m
Nazender,1,w
Nii,1,m
Nazlıgül,1,w
Nikas,1,m
Naïma,1,w
Niklas-Miguel,1,m
Neah,1,w
Nikodem,1,m
Neala,1,w
Nikola,1,m
Necla,1,w
Nikolaj,1,m
Neela,1,w
Nikolajewitsch,1,m
Neela-Marisol,1,w
Nikolaos,1,m
Nefise,1,w
Nikolos,1,m
Nehir,1,w
Nil,1,m
Neka,1,w
Nilson,1,m
Nelda,1,w
Nio,1,m
Nenah,1,w
Nipun,1,m
Neo,1,w
Nitinegara,1,m
Nergiz,1,w
Nnamdi,1,m
Nervana,1,w
Noach,1,m
Nese,1,w
Noel-Gabriel,1,m
Nesrine,1,w
Noel-Liam,1,m
Ngoueko,1,w
Noelle,1,m
Ngozi,1,w
Normen,1,m
Nhu,1,w
Noschin,1,m
Nhyiraba,1,w
Nour,1,m
Ni,1,w
Noury,1,m
Nico,1,w
Numa,1,m
Nicoleta,1,w
Numan,1,m
Nida,1,w
Nurettin,1,m
Nihal,1,w
Nuridin,1,m
Nihan,1,w
Nykita,1,m
Niklas,1,w
Nélio,1,m
Nikoleta-Helin,1,w
Níkolas,1,m
Nilda,1,w
Obiri,1,m
Nimi,1,w
Odin,1,m
Niobé,1,w
Oglaš,1,m
Nira,1,w
Ohene,1,m
Niran,1,w
Ohimai,1,m
Nisha,1,w
Olaf,1,m
Nisrine,1,w
Olavi,1,m
Njideka,1,w
Olivier,1,m
Noa,1,w
Oluwamayokun,1,m
Noah,1,w
Oluwatomide,1,m
Noli,1,w
Onat,1,m
Nona,1,w
Onos,1,m
Nonie,1,w
Onyedikachukwu,1,m
Noomi,1,w
Onyekweke,1,m
Noona,1,w
Orkan,1,m
Noor,1,w
Orkun,1,m
Norea,1,w
Oryema,1,m
Noufa,1,w
Osarenkhoe,1,m
Nova,1,w
Osaretin,1,m
Novalie,1,w
Oseiga,1,m
Novin,1,w
Osmann,1,m
Noé,1,w
Otieno,1,m
Nsembo,1,w
Otman,1,m
Nunzia,1,w
Ousmane,1,m
Nura,1,w
Ove,1,m
Nuray,1,w
Pal,1,m
Nurbanur,1,w
Pamuk,1,m
Nurefşan,1,w
Pantín,1,m
Nurefşan-Gülsüm,1,w
Parfait,1,m
Nuria,1,w
Parick,1,m
Nurije,1,w
Pasquale,1,m
Nurina,1,w
Patrice,1,m
Nuura,1,w
Pattapol,1,m
Nuveen,1,w
Pau,1,m
Nyarko,1,w
Paul-Luca,1,m
Ogheneyovwire,1,w
Paulo,1,m
Ohiose,1,w
Pavlović,1,m
Oluwatobi,1,w
Pawel,1,m
Olympia,1,w
Payuand,1,m
Omaima,1,w
Peet,1,m
Omo-Omoruyi,1,w
Pekka,1,m
Ona,1,w
Pelle,1,m
Onyinyechukwu,1,w
Pepijn,1,m
Ophelia,1,w
Peter-Falk,1,m
Orly,1,w
Philipp-Alexander,1,m
Ornella,1,w
Phillian,1,m
Osakpamwan,1,w
Phoenix,1,m
Osasenaga,1,w
Phougoon,1,m
Otta,1,w
Pola,1,m
Ouiam,1,w
Polat,1,m
Ourida,1,w
Poyraz,1,m
Ousha,1,w
Precious,1,m
Pamela,1,w
Prinz,1,m
Pari,1,w
Prunelle,1,m
Parmida,1,w
Puya,1,m
Patience,1,w
Quang,1,m
Patrizia,1,w
Quinn,1,m
Paulina-Marisol,1,w
Quint,1,m
Penny,1,w
Quintus,1,m
Pepa,1,w
Rael,1,m
Peppina,1,w
Rafal,1,m
Pera,1,w
Rafaèl,1,m
Petra,1,w
Raffael,1,m
Petronella,1,w
Rahim,1,m
Phileine,1,w
Rahman,1,m
Philina,1,w
Ralph,1,m
Philipa,1,w
Ramadan,1,m
Philippina,1,w
Ramazan,1,m
Phyllis,1,w
Ramiz,1,m
Pınar,1,w
Ramizcan,1,m
Pippa,1,w
Ramtin,1,m
Pirmann,1,w
Randall,1,m
Polina,1,w
Raphaël,1,m
Praxedis,1,w
Ravi,1,m
Precious,1,w
Ray,1,m
Preslava,1,w
Ray-John,1,m
Pricilla,1,w
Rayaan,1,m
Princess,1,w
Rayane,1,m
Prisca,1,w
Rayk,1,m
Priscilla,1,w
Raymond,1,m
Priya,1,w
Rea,1,m
Qiao,1,w
Reddy,1,m
qizi,1,w
Redor,1,m
Queeneth,1,w
Refael-Susha,1,m
Rabea,1,w
Reiner,1,m
Rabia,1,w
Rekan,1,m
Rada,1,w
Remo,1,m
Rae,1,w
Remsi,1,m
Rafaela,1,w
Remus,1,m
Raffaela,1,w
Renas,1,m
Rahaf,1,w
Renato,1,m
Rajana,1,w
Rene,1,m
Ramona,1,w
Reto,1,m
Ranim,1,w
Rewand,1,m
Ranya,1,w
Rewend,1,m
Rasim,1,w
Rexhep,1,m
Raven,1,w
Rezan,1,m
Ravina,1,w
Reşit,1,m
Rebeca,1,w
Rian,1,m
Rebeka,1,w
Richie,1,m
Reina,1,w
Ricky,1,m
Rena,1,w
Rico,1,m
Renata,1,w
Rifat,1,m
Revati,1,w
Rio,1,m
Reyna,1,w
River,1,m
Reyyan,1,w
Riyad,1,m
Rezna,1,w
Riyansh,1,m
Rheia,1,w
Robyn,1,m
Ria,1,w
Rocky,1,m
Richeza,1,w
Rogé,1,m
Ricky,1,w
Rohitha,1,m
Rieke,1,w
Rojan,1,m
Rihanna,1,w
Rojvan,1,m
Rike,1,w
Rokko,1,m
Rim,1,w
Rolenso,1,m
Rina,1,w
Romain,1,m
Riona,1,w
Romano,1,m
Riya,1,w
Romuald,1,m
Rizlin,1,w
Romy,1,m
Robeili,1,w
Ron,1,m
Robert,1,w
Ronas,1,m
Robin,1,w
Rosario,1,m
Robyn,1,w
Roshan,1,m
Rojin,1,w
Royan,1,m
Romaissa,1,w
Rubén,1,m
Romielle,1,w
Rufat,1,m
Romina,1,w
Rufo,1,m
Ronahi,1,w
Rufus,1,m
Ronia,1,w
Ruijie,1,m
Ronika,1,w
Rune,1,m
Rosali,1,w
Rupert,1,m
Rosalia,1,w
Ryo,1,m
Roschda,1,w
Saadid,1,m
Rosetta,1,w
Saan,1,m
Rosica,1,w
Saban,1,m
Rouaa,1,w
Sabri,1,m
Roufaida,1,w
Safa,1,m
Roukaya,1,w
Safouan,1,m
Rovinia,1,w
Safouane,1,m
Roya,1,w
Sahl,1,m
Rozalin,1,w
Saifudeen,1,m
Rubina,1,w
Saikouba,1,m
Ruiqi,1,w
Sailas,1,m
Ruken,1,w
Saineyboy,1,m
Rukiye,1,w
Sait,1,m
Rumesa,1,w
Sakaria,1,m
Ruoxi,1,w
Sako,1,m
Ruth-Michelle,1,w
Salahdin,1,m
Róisín,1,w
Salam,1,m
Sa,1,w
Salim,1,m
Sabina,1,w
Salisu,1,m
Sabria,1,w
Sametov,1,m
Sabrin,1,w
Sammad,1,m
Sade,1,w
Samuel-Noah,1,m
Sadio,1,w
Samuele,1,m
Sadja,1,w
Samy,1,m
Safia,1,w
Sandro,1,m
Safina,1,w
Sano,1,m
Safiyah,1,w
Santiano,1,m
Saida,1,w
Santino,1,m
Saihajdeep,1,w
Santino-Cartier,1,m
Saime,1,w
Santo,1,m
Sala,1,w
Santorios,1,m
Salimata,1,w
Saros,1,m
Salina,1,w
Savio,1,m
Salsabil,1,w
Sawaj,1,m
Samar,1,w
Sax,1,m
Samara,1,w
Sebaydin,1,m
San,1,w
Selab,1,m
Sanat,1,w
Selahaddin,1,m
Sanela,1,w
Selahattin,1,m
Sanja,1,w
Selajdin,1,m
Santina,1,w
Selman,1,m
Saoirse,1,w
Selçuk,1,m
Sara-Lea,1,w
Sem,1,m
Saray,1,w
Semaye,1,m
Sarina,1,w
Semin,1,m
Savannah,1,w
Sener,1,m
Sayana,1,w
Seo-Yul,1,m
Schahinez,1,w
Seraphim,1,m
Schaimaa,1,w
Serdar,1,m
Scheriwan,1,w
Serebour,1,m
Schiba,1,w
Sergijowitsch,1,m
Sedania,1,w
Sergio,1,m
Sehanda,1,w
Serhildan,1,m
Seinab,1,w
Serkan,1,m
Selinay,1,w
Sevban,1,m
Seline,1,w
Seven,1,m
Selom,1,w
Sevgin,1,m
Selva,1,w
Sevian,1,m
Semay,1,w
Seyhan,1,m
Senayit,1,w
Seyîd,1,m
Senorita,1,w
Seza,1,m
Sera,1,w
Seán,1,m
Serafin,1,w
Seçkin,1,m
Serafine,1,w
Shad,1,m
Serina,1,w
Shafeen,1,m
Sesil,1,w
Shajan,1,m
Setareh,1,w
Shane,1,m
Sevala,1,w
Shani,1,m
Sevdalina,1,w
Shawn,1,m
Sevde,1,w
Shaya,1,m
Severine,1,w
Shayaan,1,m
Sevgi,1,w
Shayne,1,m
Shalin,1,w
Sheau,1,m
Shallen,1,w
Shechmis,1,m
Shamsiya,1,w
Shewas,1,m
Shannaya,1,w
Shoeb,1,m
Shanty,1,w
Siddhant,1,m
Shardana,1,w
Siddik,1,m
Shengyuan,1,w
Siegfried,1,m
Sherley,1,w
Sihan,1,m
Sheryl,1,w
Sim,1,m
Sheylah,1,w
Sino,1,m
Shilla,1,w
Sirius,1,m
Shrifa,1,w
Sirwan,1,m
Shérine,1,w
Siyabend,1,m
Sibilla,1,w
Skender,1,m
Sicilia,1,w
Solomon,1,m
Sieglinde,1,w
Sooths,1,m
Sigrid,1,w
Soroush,1,m
Sila,1,w
Sotirios,1,m
Silvana,1,w
Soufian,1,m
Simanur,1,w
Souhaib,1,m
Simge,1,w
Stanislaw,1,m
Sirine,1,w
Stanley,1,m
Sitha,1,w
Stavros,1,m
Skalaa,1,w
Stefano,1,m
Skye,1,w
Stefanos,1,m
Snefana,1,w
Stelios,1,m
Socorro,1,w
Stephen,1,m
Soey,1,w
Stevan,1,m
Sofi,1,w
Steve,1,m
Sofia-Valentina,1,w
Steven,1,m
Sofian,1,w
Stiven,1,m
Sofija,1,w
Sualp,1,m
Sofía,1,w
Sufiyan,1,m
Sol,1,w
Sufjan,1,m
Solea,1,w
Sufyan,1,m
Soleya,1,w
Suhud,1,m
Solin,1,w
Sukran,1,m
Solène,1,w
Sun,1,m
Sonaz,1,w
Sverre,1,m
Sonia,1,w
Sáng,1,m
Sontje,1,w
Taari,1,m
Sophi,1,w
Tacettin,1,m
Sophie-Marleen,1,w
Tadeo,1,m
Sophy,1,w
Tahir,1,m
Sosha,1,w
Tai,1,m
Souad,1,w
Taim,1,m
Soukaïna,1,w
Takal,1,m
Soumeya,1,w
Takyi,1,m
Sreya,1,w
Tamer,1,m
Stacy,1,w
Tamino,1,m
Stanisława,1,w
Tamás,1,m
Stefania,1,w
Taner,1,m
Stephany,1,w
Tanmay,1,m
Suay,1,w
Tanwa,1,m
Suden,1,w
Tao,1,m
Sudenaz,1,w
Taran,1,m
Suganja,1,w
Tarek,1,m
Suhbija,1,w
Tarkan,1,m
Suheda,1,w
Tawin,1,m
Suhela,1,w
Tayfun,1,m
Sultan,1,w
Taylor-Brian,1,m
Sumaya,1,w
Tayron,1,m
Sura,1,w
Tek,1,m
Surina,1,w
Tendai,1,m
Susana,1,w
Teng,1,m
Susann,1,w
Teoman,1,m
Suvi,1,w
Teophilus,1,m
Suya,1,w
Terry,1,m
Suzan,1,w
Thaddeus,1,m
Suzanne,1,w
Thanh,1,m
Suzdar,1,w
Theodoros,1,m
Svea-Marie,1,w
Thibauld,1,m
Svenja,1,w
Thien,1,m
Svetlozarova,1,w
Thiery,1,m
Sybille,1,w
Thor,1,m
Sydney,1,w
Thorben,1,m
Synnøva,1,w
Thure,1,m
Sári,1,w
Thyran,1,m
Sümeyye,1,w
Tian,1,m
Sündüz,1,w
Tiberius,1,m
Tacy,1,w
Tibor,1,m
Tadmor,1,w
Tien,1,m
Taenkwan,1,w
Tietje,1,m
Tahira,1,w
Tijan,1,m
Taissia,1,w
Tilbert,1,m
Talatova,1,w
Tilman,1,m
Talina,1,w
Tilo,1,m
Tallulah,1,w
Timo-José,1,m
